carrington_rotation,longitude_index,carrington_longitude_degree,latitude_index,sine_latitude,latitude_degree,field_microtesla
2149,37,190,22,0.5,29.999999999999996,-174.19200000000001
2149,37,190,23,0.56666666666666665,34.518107841061259,-96.966999999999999
2149,37,190,24,0.6333333333333333,39.296480239187503,3.2200000000000002
2149,37,190,25,0.69999999999999996,44.427004000805702,40.511000000000003
2149,37,190,26,0.76666666666666672,50.055494810185124,31.594999999999999
2149,37,190,27,0.83333333333333337,56.442690238079287,9.9719999999999995
2149,37,190,28,0.90000000000000002,64.158067236832878,-5.423
2149,37,190,29,0.96666666666666667,75.164888418024262,-20.23
2149,38,195,0,-0.96666666666666667,-75.164888418024262,6.8079999999999998
2149,38,195,1,-0.90000000000000002,-64.158067236832878,4.6379999999999999
2149,38,195,2,-0.83333333333333337,-56.442690238079287,-0.66200000000000003
2149,38,195,3,-0.76666666666666672,-50.055494810185124,7.3490000000000002
2149,38,195,4,-0.69999999999999996,-44.427004000805702,60.804000000000002
2149,38,195,5,-0.6333333333333333,-39.296480239187503,69.733999999999995
2149,38,195,6,-0.56666666666666665,-34.518107841061259,-12.077999999999999
2149,38,195,7,-0.5,-29.999999999999996,-159.73699999999999
2149,38,195,8,-0.43333333333333335,-25.679288619456855,-272.79000000000002
2149,38,195,9,-0.36666666666666664,-21.510188266887482,-472.98200000000003
2149,38,195,10,-0.29999999999999999,-17.457603123722091,-687.72799999999995
2149,38,195,11,-0.23333333333333334,-13.49339882155169,-632.49699999999996
2149,38,195,12,-0.16666666666666666,-9.5940682268604611,-338.19600000000003
2149,38,195,13,-0.10000000000000001,-5.7391704772667866,-173.31100000000001
2149,38,195,14,-0.033333333333333333,-1.9102131717099304,-104.256
2149,38,195,15,0.033333333333333333,1.9102131717099304,-86.754000000000005
2149,38,195,16,0.10000000000000001,5.7391704772667866,-102.81100000000001
2149,38,195,17,0.16666666666666666,9.5940682268604611,-224.369
2149,38,195,18,0.23333333333333334,13.49339882155169,-416.36099999999999
2149,38,195,19,0.29999999999999999,17.457603123722091,-455.80599999999998
2149,38,195,20,0.36666666666666664,21.510188266887482,-350.34399999999999
2149,38,195,21,0.43333333333333335,25.679288619456855,-115.251
2149,38,195,22,0.5,29.999999999999996,-30.478000000000002
2149,38,195,23,0.56666666666666665,34.518107841061259,-12.702
2149,38,195,24,0.6333333333333333,39.296480239187503,4.7990000000000004
2149,38,195,25,0.69999999999999996,44.427004000805702,23.981999999999999
2149,38,195,26,0.76666666666666672,50.055494810185124,19.094999999999999
2149,38,195,27,0.83333333333333337,56.442690238079287,7.3399999999999999
2149,38,195,28,0.90000000000000002,64.158067236832878,-2.1680000000000001
2149,38,195,29,0.96666666666666667,75.164888418024262,-15.686
2149,39,200,0,-0.96666666666666667,-75.164888418024262,-0.017000000000000001
2149,39,200,1,-0.90000000000000002,-64.158067236832878,-4.2789999999999999
2149,39,200,2,-0.83333333333333337,-56.442690238079287,-1.8899999999999999
2149,39,200,3,-0.76666666666666672,-50.055494810185124,3.4500000000000002
2149,39,200,4,-0.69999999999999996,-44.427004000805702,24.074000000000002
2149,39,200,5,-0.6333333333333333,-39.296480239187503,14.574999999999999
2149,39,200,6,-0.56666666666666665,-34.518107841061259,-51.512
2149,39,200,7,-0.5,-29.999999999999996,-144.452
2149,39,200,8,-0.43333333333333335,-25.679288619456855,-281.52800000000002
2149,39,200,9,-0.36666666666666664,-21.510188266887482,-579.44100000000003
2149,39,200,10,-0.29999999999999999,-17.457603123722091,-849.54100000000005
2149,39,200,11,-0.23333333333333334,-13.49339882155169,-803.09000000000003
2149,39,200,12,-0.16666666666666666,-9.5940682268604611,-443.06
2149,39,200,13,-0.10000000000000001,-5.7391704772667866,-167.91399999999999
2149,39,200,14,-0.033333333333333333,-1.9102131717099304,-97.096999999999994
2149,39,200,15,0.033333333333333333,1.9102131717099304,-107.642
2149,39,200,16,0.10000000000000001,5.7391704772667866,-100.069
2149,39,200,17,0.16666666666666666,9.5940682268604611,-161.98699999999999
2149,39,200,18,0.23333333333333334,13.49339882155169,-263.00700000000001
2149,39,200,19,0.29999999999999999,17.457603123722091,-276.51900000000001
2149,39,200,20,0.36666666666666664,21.510188266887482,-215.47399999999999
2149,39,200,21,0.43333333333333335,25.679288619456855,-85.588999999999999
2149,39,200,22,0.5,29.999999999999996,-25.259
2149,39,200,23,0.56666666666666665,34.518107841061259,-0.17100000000000001
2149,39,200,24,0.6333333333333333,39.296480239187503,10.381
2149,39,200,25,0.69999999999999996,44.427004000805702,18.593
2149,39,200,26,0.76666666666666672,50.055494810185124,11.451000000000001
2149,39,200,27,0.83333333333333337,56.442690238079287,0.53300000000000003
2149,39,200,28,0.90000000000000002,64.158067236832878,-8.9900000000000002
2149,39,200,29,0.96666666666666667,75.164888418024262,-20.132000000000001
2149,40,205,0,-0.96666666666666667,-75.164888418024262,9.6760000000000002
2149,40,205,1,-0.90000000000000002,-64.158067236832878,0.83199999999999996
2149,40,205,2,-0.83333333333333337,-56.442690238079287,-7.6769999999999996
2149,40,205,3,-0.76666666666666672,-50.055494810185124,-11.762
2149,40,205,4,-0.69999999999999996,-44.427004000805702,0.26400000000000001
2149,40,205,5,-0.6333333333333333,-39.296480239187503,-14.385999999999999
2149,40,205,6,-0.56666666666666665,-34.518107841061259,-69.119
2149,40,205,7,-0.5,-29.999999999999996,-119.486
2149,40,205,8,-0.43333333333333335,-25.679288619456855,-279.62400000000002
2149,40,205,9,-0.36666666666666664,-21.510188266887482,-662.279
2149,40,205,10,-0.29999999999999999,-17.457603123722091,-950.48400000000004
2149,40,205,11,-0.23333333333333334,-13.49339882155169,-906.928
2149,40,205,12,-0.16666666666666666,-9.5940682268604611,-538.19500000000005
2149,40,205,13,-0.10000000000000001,-5.7391704772667866,-215.25200000000001
2149,40,205,14,-0.033333333333333333,-1.9102131717099304,-108.712
2149,40,205,15,0.033333333333333333,1.9102131717099304,-108.381
2149,40,205,16,0.10000000000000001,5.7391704772667866,-76.313000000000002
2149,40,205,17,0.16666666666666666,9.5940682268604611,-57.021000000000001
2149,40,205,18,0.23333333333333334,13.49339882155169,-56.381999999999998
2149,40,205,19,0.29999999999999999,17.457603123722091,-52.716000000000001
2149,40,205,20,0.36666666666666664,21.510188266887482,-33.567
2149,40,205,21,0.43333333333333335,25.679288619456855,-23.100000000000001
2149,40,205,22,0.5,29.999999999999996,-17.776
2149,40,205,23,0.56666666666666665,34.518107841061259,-2.6970000000000001
2149,40,205,24,0.6333333333333333,39.296480239187503,14.585000000000001
2149,40,205,25,0.69999999999999996,44.427004000805702,17.541
2149,40,205,26,0.76666666666666672,50.055494810185124,6.7359999999999998
2149,40,205,27,0.83333333333333337,56.442690238079287,-7.2830000000000004
2149,40,205,28,0.90000000000000002,64.158067236832878,-18.584
2149,40,205,29,0.96666666666666667,75.164888418024262,-30.009
2149,41,210,0,-0.96666666666666667,-75.164888418024262,15.913
2149,41,210,1,-0.90000000000000002,-64.158067236832878,2.3170000000000002
2149,41,210,2,-0.83333333333333337,-56.442690238079287,-12.603
2149,41,210,3,-0.76666666666666672,-50.055494810185124,-25.893000000000001
2149,41,210,4,-0.69999999999999996,-44.427004000805702,-15.683
2149,41,210,5,-0.6333333333333333,-39.296480239187503,-41.634
2149,41,210,6,-0.56666666666666665,-34.518107841061259,-142.69300000000001
2149,41,210,7,-0.5,-29.999999999999996,-261.82600000000002
2149,41,210,8,-0.43333333333333335,-25.679288619456855,-457.35700000000003
2149,41,210,9,-0.36666666666666664,-21.510188266887482,-1000.6420000000001
2149,41,210,10,-0.29999999999999999,-17.457603123722091,-1330.9880000000001
2149,41,210,11,-0.23333333333333334,-13.49339882155169,-1270.4290000000001
2149,41,210,12,-0.16666666666666666,-9.5940682268604611,-749.82799999999997
2149,41,210,13,-0.10000000000000001,-5.7391704772667866,-308.64100000000002
2149,41,210,14,-0.033333333333333333,-1.9102131717099304,-160.095
2149,41,210,15,0.033333333333333333,1.9102131717099304,-93.421999999999997
2149,41,210,16,0.10000000000000001,5.7391704772667866,-24.257000000000001
2149,41,210,17,0.16666666666666666,9.5940682268604611,81.105000000000004
2149,41,210,18,0.23333333333333334,13.49339882155169,232.869
2149,41,210,19,0.29999999999999999,17.457603123722091,262.05500000000001
2149,41,210,20,0.36666666666666664,21.510188266887482,196.32599999999999
2149,41,210,21,0.43333333333333335,25.679288619456855,39.542000000000002
2149,41,210,22,0.5,29.999999999999996,-6.4180000000000001
2149,41,210,23,0.56666666666666665,34.518107841061259,-0.57699999999999996
2149,41,210,24,0.6333333333333333,39.296480239187503,14.491
2149,41,210,25,0.69999999999999996,44.427004000805702,14.023999999999999
2149,41,210,26,0.76666666666666672,50.055494810185124,2.4079999999999999
2149,41,210,27,0.83333333333333337,56.442690238079287,-12.359999999999999
2149,41,210,28,0.90000000000000002,64.158067236832878,-24.225999999999999
2149,41,210,29,0.96666666666666667,75.164888418024262,-36.970999999999997
2149,42,215,0,-0.96666666666666667,-75.164888418024262,9.2080000000000002
2149,42,215,1,-0.90000000000000002,-64.158067236832878,0.69399999999999995
2149,42,215,2,-0.83333333333333337,-56.442690238079287,-3.1760000000000002
2149,42,215,3,-0.76666666666666672,-50.055494810185124,-7.3559999999999999
2149,42,215,4,-0.69999999999999996,-44.427004000805702,6.2220000000000004
2149,42,215,5,-0.6333333333333333,-39.296480239187503,-23.856000000000002
2149,42,215,6,-0.56666666666666665,-34.518107841061259,-181.95500000000001
2149,42,215,7,-0.5,-29.999999999999996,-422.59500000000003
2149,42,215,8,-0.43333333333333335,-25.679288619456855,-600.22299999999996
2149,42,215,9,-0.36666666666666664,-21.510188266887482,-1260.8219999999999
2149,42,215,10,-0.29999999999999999,-17.457603123722091,-2018.3219999999999
2149,42,215,11,-0.23333333333333334,-13.49339882155169,-1795.691
2149,42,215,12,-0.16666666666666666,-9.5940682268604611,-687.96299999999997
2149,42,215,13,-0.10000000000000001,-5.7391704772667866,-104.959
2149,42,215,14,-0.033333333333333333,-1.9102131717099304,-27.681000000000001
2149,42,215,15,0.033333333333333333,1.9102131717099304,-43.372999999999998
2149,42,215,16,0.10000000000000001,5.7391704772667866,-14.265000000000001
2149,42,215,17,0.16666666666666666,9.5940682268604611,139.19800000000001
2149,42,215,18,0.23333333333333334,13.49339882155169,475.75900000000001
2149,42,215,19,0.29999999999999999,17.457603123722091,559.78399999999999
2149,42,215,20,0.36666666666666664,21.510188266887482,345.60899999999998
2149,42,215,21,0.43333333333333335,25.679288619456855,64.924999999999997
2149,42,215,22,0.5,29.999999999999996,-1.288
2149,42,215,23,0.56666666666666665,34.518107841061259,5.274
2149,42,215,24,0.6333333333333333,39.296480239187503,19.295999999999999
2149,42,215,25,0.69999999999999996,44.427004000805702,18.277999999999999
2149,42,215,26,0.76666666666666672,50.055494810185124,6.6760000000000002
2149,42,215,27,0.83333333333333337,56.442690238079287,-9.3810000000000002
2149,42,215,28,0.90000000000000002,64.158067236832878,-22.856000000000002
2149,42,215,29,0.96666666666666667,75.164888418024262,-35.460999999999999
2149,43,220,0,-0.96666666666666667,-75.164888418024262,12.460000000000001
2149,43,220,1,-0.90000000000000002,-64.158067236832878,5.3319999999999999
2149,43,220,2,-0.83333333333333337,-56.442690238079287,-3.3900000000000001
2149,43,220,3,-0.76666666666666672,-50.055494810185124,-8.0109999999999992
2149,43,220,4,-0.69999999999999996,-44.427004000805702,12.458
2149,43,220,5,-0.6333333333333333,-39.296480239187503,1.198
2149,43,220,6,-0.56666666666666665,-34.518107841061259,-105.499
2149,43,220,7,-0.5,-29.999999999999996,-275.63499999999999
2149,43,220,8,-0.43333333333333335,-25.679288619456855,-268.608
2149,43,220,9,-0.36666666666666664,-21.510188266887482,-24.067
2149,43,220,10,-0.29999999999999999,-17.457603123722091,228.90799999999999
2149,43,220,11,-0.23333333333333334,-13.49339882155169,298.096
2149,43,220,12,-0.16666666666666666,-9.5940682268604611,277.06700000000001
2149,43,220,13,-0.10000000000000001,-5.7391704772667866,237.375
2149,43,220,14,-0.033333333333333333,-1.9102131717099304,184.38900000000001
2149,43,220,15,0.033333333333333333,1.9102131717099304,35.619999999999997
2149,43,220,16,0.10000000000000001,5.7391704772667866,-29.271999999999998
2149,43,220,17,0.16666666666666666,9.5940682268604611,-64.093999999999994
2149,43,220,18,0.23333333333333334,13.49339882155169,-86.825000000000003
2149,43,220,19,0.29999999999999999,17.457603123722091,-95.188999999999993
2149,43,220,20,0.36666666666666664,21.510188266887482,-48.890000000000001
2149,43,220,21,0.43333333333333335,25.679288619456855,5.327
2149,43,220,22,0.5,29.999999999999996,16.989000000000001
2149,43,220,23,0.56666666666666665,34.518107841061259,22.236999999999998
2149,43,220,24,0.6333333333333333,39.296480239187503,36.457999999999998
2149,43,220,25,0.69999999999999996,44.427004000805702,35.521000000000001
2149,43,220,26,0.76666666666666672,50.055494810185124,18.593
2149,43,220,27,0.83333333333333337,56.442690238079287,-0.90500000000000003
2149,43,220,28,0.90000000000000002,64.158067236832878,-18.483000000000001
2149,43,220,29,0.96666666666666667,75.164888418024262,-38.036000000000001
2149,44,225,0,-0.96666666666666667,-75.164888418024262,3.3460000000000001
2149,44,225,1,-0.90000000000000002,-64.158067236832878,1.4950000000000001
2149,44,225,2,-0.83333333333333337,-56.442690238079287,-0.065000000000000002
2149,44,225,3,-0.76666666666666672,-50.055494810185124,4.7350000000000003
2149,44,225,4,-0.69999999999999996,-44.427004000805702,14.452
2149,44,225,5,-0.6333333333333333,-39.296480239187503,8.0109999999999992
2149,44,225,6,-0.56666666666666665,-34.518107841061259,-30.503
2149,44,225,7,-0.5,-29.999999999999996,-120.81399999999999
2149,44,225,8,-0.43333333333333335,-25.679288619456855,37.872
2149,44,225,9,-0.36666666666666664,-21.510188266887482,1043.4349999999999
2149,44,225,10,-0.29999999999999999,-17.457603123722091,2104.616
2149,44,225,11,-0.23333333333333334,-13.49339882155169,2058.4400000000001
2149,44,225,12,-0.16666666666666666,-9.5940682268604611,1137.5609999999999
2149,44,225,13,-0.10000000000000001,-5.7391704772667866,653.35500000000002
2149,44,225,14,-0.033333333333333333,-1.9102131717099304,444.767
2149,44,225,15,0.033333333333333333,1.9102131717099304,130.898
2149,44,225,16,0.10000000000000001,5.7391704772667866,-16.227
2149,44,225,17,0.16666666666666666,9.5940682268604611,-177.38
2149,44,225,18,0.23333333333333334,13.49339882155169,-420.63099999999997
2149,44,225,19,0.29999999999999999,17.457603123722091,-497.279
2149,44,225,20,0.36666666666666664,21.510188266887482,-332.262
2149,44,225,21,0.43333333333333335,25.679288619456855,-74.542000000000002
2149,44,225,22,0.5,29.999999999999996,-4.3079999999999998
2149,44,225,23,0.56666666666666665,34.518107841061259,24.010000000000002
2149,44,225,24,0.6333333333333333,39.296480239187503,51.162999999999997
2149,44,225,25,0.69999999999999996,44.427004000805702,53.241999999999997
2149,44,225,26,0.76666666666666672,50.055494810185124,29.881
2149,44,225,27,0.83333333333333337,56.442690238079287,1.3520000000000001
2149,44,225,28,0.90000000000000002,64.158067236832878,-22.138999999999999
2149,44,225,29,0.96666666666666667,75.164888418024262,-44.418999999999997
2149,45,230,0,-0.96666666666666667,-75.164888418024262,-2.9319999999999999
2149,45,230,1,-0.90000000000000002,-64.158067236832878,-4.5789999999999997
2149,45,230,2,-0.83333333333333337,-56.442690238079287,-4.3159999999999998
2149,45,230,3,-0.76666666666666672,-50.055494810185124,6.141
2149,45,230,4,-0.69999999999999996,-44.427004000805702,22.817
2149,45,230,5,-0.6333333333333333,-39.296480239187503,28.183
2149,45,230,6,-0.56666666666666665,-34.518107841061259,14.173
2149,45,230,7,-0.5,-29.999999999999996,-42.091999999999999
2149,45,230,8,-0.43333333333333335,-25.679288619456855,121.72499999999999
2149,45,230,9,-0.36666666666666664,-21.510188266887482,838.84699999999998
2149,45,230,10,-0.29999999999999999,-17.457603123722091,1445.453
2149,45,230,11,-0.23333333333333334,-13.49339882155169,1442.24
2149,45,230,12,-0.16666666666666666,-9.5940682268604611,834.25999999999999
2149,45,230,13,-0.10000000000000001,-5.7391704772667866,424.30799999999999
2149,45,230,14,-0.033333333333333333,-1.9102131717099304,386.25700000000001
2149,45,230,15,0.033333333333333333,1.9102131717099304,353.74900000000002
2149,45,230,16,0.10000000000000001,5.7391704772667866,239.82300000000001
2149,45,230,17,0.16666666666666666,9.5940682268604611,159.13900000000001
2149,45,230,18,0.23333333333333334,13.49339882155169,-25.402000000000001
2149,45,230,19,0.29999999999999999,17.457603123722091,-132.58500000000001
2149,45,230,20,0.36666666666666664,21.510188266887482,-124.426
2149,45,230,21,0.43333333333333335,25.679288619456855,-18.562000000000001
2149,45,230,22,0.5,29.999999999999996,12.028
2149,45,230,23,0.56666666666666665,34.518107841061259,34.188000000000002
2149,45,230,24,0.6333333333333333,39.296480239187503,56.406999999999996
2149,45,230,25,0.69999999999999996,44.427004000805702,56.942999999999998
2149,45,230,26,0.76666666666666672,50.055494810185124,33.823999999999998
2149,45,230,27,0.83333333333333337,56.442690238079287,3.2189999999999999
2149,45,230,28,0.90000000000000002,64.158067236832878,-21.968
2149,45,230,29,0.96666666666666667,75.164888418024262,-44.616999999999997
2149,46,235,0,-0.96666666666666667,-75.164888418024262,5.2720000000000002
2149,46,235,1,-0.90000000000000002,-64.158067236832878,0.78000000000000003
2149,46,235,2,-0.83333333333333337,-56.442690238079287,-9.218
2149,46,235,3,-0.76666666666666672,-50.055494810185124,-2.3149999999999999
2149,46,235,4,-0.69999999999999996,-44.427004000805702,29.904
2149,46,235,5,-0.6333333333333333,-39.296480239187503,44.670999999999999
2149,46,235,6,-0.56666666666666665,-34.518107841061259,21.402000000000001
2149,46,235,7,-0.5,-29.999999999999996,-33.408999999999999
2149,46,235,8,-0.43333333333333335,-25.679288619456855,52.811999999999998
2149,46,235,9,-0.36666666666666664,-21.510188266887482,324.97800000000001
2149,46,235,10,-0.29999999999999999,-17.457603123722091,574.92700000000002
2149,46,235,11,-0.23333333333333334,-13.49339882155169,621.64999999999998
2149,46,235,12,-0.16666666666666666,-9.5940682268604611,430.483
2149,46,235,13,-0.10000000000000001,-5.7391704772667866,309.29599999999999
2149,46,235,14,-0.033333333333333333,-1.9102131717099304,516.90599999999995
2149,46,235,15,0.033333333333333333,1.9102131717099304,970.02499999999998
2149,46,235,16,0.10000000000000001,5.7391704772667866,1023.582
2149,46,235,17,0.16666666666666666,9.5940682268604611,838.53200000000004
2149,46,235,18,0.23333333333333334,13.49339882155169,388.291
2149,46,235,19,0.29999999999999999,17.457603123722091,177.053
2149,46,235,20,0.36666666666666664,21.510188266887482,77.097999999999999
2149,46,235,21,0.43333333333333335,25.679288619456855,20.721
2149,46,235,22,0.5,29.999999999999996,-8.3190000000000008
2149,46,235,23,0.56666666666666665,34.518107841061259,11.704000000000001
2149,46,235,24,0.6333333333333333,39.296480239187503,46.871000000000002
2149,46,235,25,0.69999999999999996,44.427004000805702,51.264000000000003
2149,46,235,26,0.76666666666666672,50.055494810185124,29.033999999999999
2149,46,235,27,0.83333333333333337,56.442690238079287,1.55
2149,46,235,28,0.90000000000000002,64.158067236832878,-18.52
2149,46,235,29,0.96666666666666667,75.164888418024262,-39.194000000000003
2149,47,240,0,-0.96666666666666667,-75.164888418024262,-10.619
2149,47,240,1,-0.90000000000000002,-64.158067236832878,-10.879
2149,47,240,2,-0.83333333333333337,-56.442690238079287,-8.2330000000000005
2149,47,240,3,-0.76666666666666672,-50.055494810185124,3.3839999999999999
2149,47,240,4,-0.69999999999999996,-44.427004000805702,24.661999999999999
2149,47,240,5,-0.6333333333333333,-39.296480239187503,29.853000000000002
2149,47,240,6,-0.56666666666666665,-34.518107841061259,-13.926
2149,47,240,7,-0.5,-29.999999999999996,-84.775000000000006
2149,47,240,8,-0.43333333333333335,-25.679288619456855,-54.057000000000002
2149,47,240,9,-0.36666666666666664,-21.510188266887482,-190.46199999999999
2149,47,240,10,-0.29999999999999999,-17.457603123722091,-409.28500000000003
2149,47,240,11,-0.23333333333333334,-13.49339882155169,-216.17099999999999
2149,47,240,12,-0.16666666666666666,-9.5940682268604611,317.87299999999999
2149,47,240,13,-0.10000000000000001,-5.7391704772667866,545.274
2149,47,240,14,-0.033333333333333333,-1.9102131717099304,684.85400000000004
2149,47,240,15,0.033333333333333333,1.9102131717099304,1183.604
2149,47,240,16,0.10000000000000001,5.7391704772667866,1404.3820000000001
2149,47,240,17,0.16666666666666666,9.5940682268604611,1011.206
2149,47,240,18,0.23333333333333334,13.49339882155169,531.91099999999994
2149,47,240,19,0.29999999999999999,17.457603123722091,363.78300000000002
2149,47,240,20,0.36666666666666664,21.510188266887482,229.02600000000001
2149,47,240,21,0.43333333333333335,25.679288619456855,35.225999999999999
2149,47,240,22,0.5,29.999999999999996,-43.883000000000003
2149,47,240,23,0.56666666666666665,34.518107841061259,-24.477
2149,47,240,24,0.6333333333333333,39.296480239187503,25.864999999999998
2149,47,240,25,0.69999999999999996,44.427004000805702,34.578000000000003
2149,47,240,26,0.76666666666666672,50.055494810185124,23.001000000000001
2149,47,240,27,0.83333333333333337,56.442690238079287,4.3369999999999997
2149,47,240,28,0.90000000000000002,64.158067236832878,-11.089
2149,47,240,29,0.96666666666666667,75.164888418024262,-26.445
2149,48,245,0,-0.96666666666666667,-75.164888418024262,-13.582000000000001
2149,48,245,1,-0.90000000000000002,-64.158067236832878,-13.403
2149,48,245,2,-0.83333333333333337,-56.442690238079287,-14.760999999999999
2149,48,245,3,-0.76666666666666672,-50.055494810185124,-8.1929999999999996
2149,48,245,4,-0.69999999999999996,-44.427004000805702,8.7590000000000003
2149,48,245,5,-0.6333333333333333,-39.296480239187503,16.984999999999999
2149,48,245,6,-0.56666666666666665,-34.518107841061259,-18.997
2149,48,245,7,-0.5,-29.999999999999996,-97.983999999999995
2149,48,245,8,-0.43333333333333335,-25.679288619456855,-0.54000000000000004
2149,48,245,9,-0.36666666666666664,-21.510188266887482,492.41000000000003
2149,48,245,10,-0.29999999999999999,-17.457603123722091,1012.675
2149,48,245,11,-0.23333333333333334,-13.49339882155169,1012.029
2149,48,245,12,-0.16666666666666666,-9.5940682268604611,743.92100000000005
2149,48,245,13,-0.10000000000000001,-5.7391704772667866,625.97699999999998
2149,48,245,14,-0.033333333333333333,-1.9102131717099304,298.81700000000001
2149,48,245,15,0.033333333333333333,1.9102131717099304,-596.98599999999999
2149,48,245,16,0.10000000000000001,5.7391704772667866,-953.05100000000004
2149,48,245,17,0.16666666666666666,9.5940682268604611,-342.53399999999999
2149,48,245,18,0.23333333333333334,13.49339882155169,405.61500000000001
2149,48,245,19,0.29999999999999999,17.457603123722091,505.42700000000002
2149,48,245,20,0.36666666666666664,21.510188266887482,318.06299999999999
2149,48,245,21,0.43333333333333335,25.679288619456855,30.324999999999999
2149,48,245,22,0.5,29.999999999999996,-58.536999999999999
2149,48,245,23,0.56666666666666665,34.518107841061259,-37.761000000000003
2149,48,245,24,0.6333333333333333,39.296480239187503,12.807
2149,48,245,25,0.69999999999999996,44.427004000805702,19.702000000000002
2149,48,245,26,0.76666666666666672,50.055494810185124,17.597000000000001
2149,48,245,27,0.83333333333333337,56.442690238079287,11.811
2149,48,245,28,0.90000000000000002,64.158067236832878,1.105
2149,48,245,29,0.96666666666666667,75.164888418024262,-15.955
2149,49,250,0,-0.96666666666666667,-75.164888418024262,-20.273
2149,49,250,1,-0.90000000000000002,-64.158067236832878,-19.751000000000001
2149,49,250,2,-0.83333333333333337,-56.442690238079287,-15.324999999999999
2149,49,250,3,-0.76666666666666672,-50.055494810185124,0.54600000000000004
2149,49,250,4,-0.69999999999999996,-44.427004000805702,26.494
2149,49,250,5,-0.6333333333333333,-39.296480239187503,38.518000000000001
2149,49,250,6,-0.56666666666666665,-34.518107841061259,-1.6160000000000001
2149,49,250,7,-0.5,-29.999999999999996,-79.921000000000006
2149,49,250,8,-0.43333333333333335,-25.679288619456855,40.531999999999996
2149,49,250,9,-0.36666666666666664,-21.510188266887482,652.577
2149,49,250,10,-0.29999999999999999,-17.457603123722091,1265.4680000000001
2149,49,250,11,-0.23333333333333334,-13.49339882155169,1237.5619999999999
2149,49,250,12,-0.16666666666666666,-9.5940682268604611,727.89800000000002
2149,49,250,13,-0.10000000000000001,-5.7391704772667866,424.34300000000002
2149,49,250,14,-0.033333333333333333,-1.9102131717099304,151.5
2149,49,250,15,0.033333333333333333,1.9102131717099304,-361.38600000000002
2149,49,250,16,0.10000000000000001,5.7391704772667866,-518.33299999999997
2149,49,250,17,0.16666666666666666,9.5940682268604611,-248.11199999999999
2149,49,250,18,0.23333333333333334,13.49339882155169,399.00599999999997
2149,49,250,19,0.29999999999999999,17.457603123722091,561.10900000000004
2149,49,250,20,0.36666666666666664,21.510188266887482,333.04500000000002
2149,49,250,21,0.43333333333333335,25.679288619456855,24.536999999999999
2149,49,250,22,0.5,29.999999999999996,-59.134
2149,49,250,23,0.56666666666666665,34.518107841061259,-33.969000000000001
2149,49,250,24,0.6333333333333333,39.296480239187503,27.376999999999999
2149,49,250,25,0.69999999999999996,44.427004000805702,40.003
2149,49,250,26,0.76666666666666672,50.055494810185124,29.669
2149,49,250,27,0.83333333333333337,56.442690238079287,12.191000000000001
2149,49,250,28,0.90000000000000002,64.158067236832878,-3.0819999999999999
2149,49,250,29,0.96666666666666667,75.164888418024262,-19.719000000000001
2149,50,255,0,-0.96666666666666667,-75.164888418024262,-23.523
2149,50,255,1,-0.90000000000000002,-64.158067236832878,-22.539999999999999
2149,50,255,2,-0.83333333333333337,-56.442690238079287,-17.184000000000001
2149,50,255,3,-0.76666666666666672,-50.055494810185124,2.548
2149,50,255,4,-0.69999999999999996,-44.427004000805702,38.226999999999997
2149,50,255,5,-0.6333333333333333,-39.296480239187503,53.220999999999997
2149,50,255,6,-0.56666666666666665,-34.518107841061259,7.6139999999999999
2149,50,255,7,-0.5,-29.999999999999996,-78.849000000000004
2149,50,255,8,-0.43333333333333335,-25.679288619456855,-20.016999999999999
2149,50,255,9,-0.36666666666666664,-21.510188266887482,214.38999999999999
2149,50,255,10,-0.29999999999999999,-17.457603123722091,364.68599999999998
2149,50,255,11,-0.23333333333333334,-13.49339882155169,407.65600000000001
2149,50,255,12,-0.16666666666666666,-9.5940682268604611,331.327
2149,50,255,13,-0.10000000000000001,-5.7391704772667866,194.59800000000001
2149,50,255,14,-0.033333333333333333,-1.9102131717099304,109.583
2149,50,255,15,0.033333333333333333,1.9102131717099304,96.147999999999996
2149,50,255,16,0.10000000000000001,5.7391704772667866,110.414
2149,50,255,17,0.16666666666666666,9.5940682268604611,47.198
2149,50,255,18,0.23333333333333334,13.49339882155169,99.058999999999997
2149,50,255,19,0.29999999999999999,17.457603123722091,131.30000000000001
2149,50,255,20,0.36666666666666664,21.510188266887482,65.725999999999999
2149,50,255,21,0.43333333333333335,25.679288619456855,-24.074000000000002
2149,50,255,22,0.5,29.999999999999996,-48.283999999999999
2149,50,255,23,0.56666666666666665,34.518107841061259,-18.73
2149,50,255,24,0.6333333333333333,39.296480239187503,36.957999999999998
2149,50,255,25,0.69999999999999996,44.427004000805702,49.5
2149,50,255,26,0.76666666666666672,50.055494810185124,32.593000000000004
2149,50,255,27,0.83333333333333337,56.442690238079287,8.5429999999999993
2149,50,255,28,0.90000000000000002,64.158067236832878,-11.516999999999999
2149,50,255,29,0.96666666666666667,75.164888418024262,-31.975000000000001
2149,51,260,0,-0.96666666666666667,-75.164888418024262,-27.236000000000001
2149,51,260,1,-0.90000000000000002,-64.158067236832878,-22.841000000000001
2149,51,260,2,-0.83333333333333337,-56.442690238079287,-20.792000000000002
2149,51,260,3,-0.76666666666666672,-50.055494810185124,-0.067000000000000004
2149,51,260,4,-0.69999999999999996,-44.427004000805702,53.643000000000001
2149,51,260,5,-0.6333333333333333,-39.296480239187503,83.135000000000005
